Customer ID,Order Date,Profit
6183,2019-01-06,18.25
6183,2019-02-18,30.21
6183,2019-02-22,42.86
6184,2019-02-25,85.21
6185,2019-03-21,31.99
6186,2019-01-07,224.23
6186,2019-01-09,76.32
6186,2019-04-30,110.26
6188,2019-03-08,19.08
6188,2019-04-15,15.04
6188,2019-04-23,44.36
6189,2019-02-18,33.02
6190,2019-01-30,16.65
6190,2019-03-09,17.95
6193,2019-01-22,3.91
6193,2019-02-25,9.49
6193,2019-04-13,21.74
6194,2019-01-04,9.58
6194,2019-04-30,22.27
6197,2019-04-12,170.92
6198,2019-01-14,94.29
6198,2019-03-16,117.31
6200,2019-02-11,188.28
6201,2019-02-02,10.02
6201,2019-02-15,17.65
6202,2019-01-08,31.74
6202,2019-02-02,34.47
6202,2019-03-05,47.42
6202,2019-03-19,81.69
6204,2019-02-19,31.57
6204,2019-03-15,21.87
6204,2019-03-17,16.16
6204,2019-03-22,45.83
6206,2019-04-02,90.99
6206,2019-04-03,277.94
6207,2019-03-10,51.8
6208,2019-02-09,193.63
6208,2019-04-18,179.35
6209,2019-03-02,33.67
6210,2019-04-07,19.04
6211,2019-03-24,15.26
6212,2019-02-01,7.57
6212,2019-04-25,29.48
6214,2019-01-23,47.07
6214,2019-01-29,78.62
6214,2019-02-15,104.05
6214,2019-03-15,108.5
6214,2019-03-23,243.21
6214,2019-03-29,106.05
6215,2019-03-15,12.09
6215,2019-04-03,20.1
6218,2019-01-02,23.99
6218,2019-01-05,54.78
6218,2019-01-22,26.86
6218,2019-02-01,73.3
6218,2019-02-12,40.86
6218,2019-03-12,49.1
6218,2019-03-14,48.72
6218,2019-03-18,36.14
6218,2019-03-24,33.13
6219,2019-01-15,89.69
6222,2019-01-25,12.5
6223,2019-01-04,10.55
6223,2019-01-13,10.39
6223,2019-01-17,14.39
6223,2019-01-31,14.07
6223,2019-02-26,14.41
6223,2019-03-03,9.58
6223,2019-03-16,32.26
6223,2019-04-06,16.18
6223,2019-04-18,39.66
6224,2019-03-09,182.93
6225,2019-02-23,43.37
6225,2019-04-03,42.07
6227,2019-01-02,26.25
6227,2019-02-03,17.59
6227,2019-02-04,23.88
6227,2019-02-23,26.61
6227,2019-02-24,21.97
6227,2019-04-05,28.07
6227,2019-04-15,23.15
6228,2019-04-01,28.55
6230,2019-03-28,230.43
6232,2019-02-27,222.4
6232,2019-04-03,103.06
6233,2019-03-27,16.14
6233,2019-04-09,14.17
6233,2019-04-24,12.99
6235,2019-03-05,26.8
6235,2019-03-12,93.56
6237,2019-01-29,70.41
6237,2019-02-06,36.53
6237,2019-03-27,111.24
6237,2019-04-07,63.71
6237,2019-04-15,69.58
6238,2019-01-18,1.9
6239,2019-01-28,18.24
6239,2019-01-31,35.08
6239,2019-02-16,37.03
6239,2019-03-08,21.51
6239,2019-03-14,22.78
6240,2019-02-08,3.85
6240,2019-03-15,2.86
6240,2019-04-12,3.94
6241,2019-01-04,2.61
6241,2019-02-24,0.87
6242,2019-04-03,6.23
6243,2019-01-17,58.2
6243,2019-02-18,35.14
6243,2019-02-26,49.84
6243,2019-03-03,25.98
6243,2019-03-08,31.0
6244,2019-02-19,20.58
6244,2019-02-20,25.32
6244,2019-03-21,44.43
6244,2019-04-17,22.2
6246,2019-01-01,11.46
6246,2019-01-28,17.58
6246,2019-03-16,15.18
6246,2019-03-31,21.83
6246,2019-04-08,7.57
6247,2019-01-31,215.17
6248,2019-02-06,20.59
6248,2019-02-11,31.66
6248,2019-02-22,32.17
6248,2019-04-11,21.18
6248,2019-04-30,35.09
6249,2019-01-12,104.24
6249,2019-01-22,39.47
6249,2019-01-27,68.51
6249,2019-02-08,110.06
6249,2019-02-13,80.39
6249,2019-02-23,50.41
6249,2019-03-06,40.2
6249,2019-03-07,81.83
6249,2019-03-18,103.15
6249,2019-03-21,70.12
6249,2019-03-23,100.84
6249,2019-03-29,84.53
6249,2019-04-03,88.02
6250,2019-04-05,43.92
6250,2019-04-29,48.98
6254,2019-01-30,13.39
6255,2019-04-04,6.89
6255,2019-04-13,8.4
6257,2019-02-23,20.44
6257,2019-03-13,38.5
6257,2019-03-19,23.03
6257,2019-04-05,25.76
6259,2019-01-01,72.0
6259,2019-01-03,71.0
6260,2019-04-18,74.88
6261,2019-03-21,122.45
6262,2019-01-13,3.11
6263,2019-04-16,33.89
6264,2019-03-29,220.41
6265,2019-02-13,0.58
6265,2019-02-15,0.48
6265,2019-03-01,0.54
6265,2019-04-22,0.68
6266,2019-03-21,346.49
6268,2019-02-02,1.93
6268,2019-02-14,5.17
6269,2019-04-06,145.39
6269,2019-04-27,67.7
6270,2019-04-15,51.42
6271,2019-01-21,146.9
6272,2019-01-24,27.0
6272,2019-02-24,31.52
6272,2019-02-28,27.99
6278,2019-01-01,13.66
6278,2019-01-08,15.71
6278,2019-02-09,21.95
6278,2019-04-08,20.84
6278,2019-04-18,17.67
6279,2019-01-07,21.71
6279,2019-01-08,14.97
6279,2019-02-25,9.18
6279,2019-04-06,61.35
6280,2019-01-15,25.92
6280,2019-01-17,25.68
6280,2019-03-10,18.57
6280,2019-03-24,35.74
6280,2019-04-23,27.9
6281,2019-03-22,14.56
6282,2019-04-17,71.9
6283,2019-02-23,70.13
6284,2019-01-15,4.39
6284,2019-03-05,13.14
6284,2019-03-13,9.02
6285,2019-03-15,18.85
6286,2019-02-21,82.56
6287,2019-01-03,4.21
6290,2019-03-02,161.07
6291,2019-04-17,205.67
6293,2019-04-12,39.27
6294,2019-04-14,204.29
6296,2019-01-08,55.01
6296,2019-01-15,48.47
6296,2019-02-21,108.37
6296,2019-02-26,35.77
6296,2019-03-09,129.67
6296,2019-03-21,233.19
6296,2019-04-21,81.17
6297,2019-02-22,23.8
6297,2019-04-16,17.51
6297,2019-04-26,28.67
6298,2019-01-24,71.64
6298,2019-04-03,35.1
6298,2019-04-10,49.61
6300,2019-03-07,69.26
6300,2019-03-23,50.73
6302,2019-03-29,298.81
6302,2019-04-15,160.21
6302,2019-04-16,197.37
6303,2019-02-15,15.24
6303,2019-03-01,26.26
6303,2019-03-05,16.72
6303,2019-03-25,38.1
6304,2019-01-16,48.13
6304,2019-01-21,30.4
6304,2019-01-31,81.7
6304,2019-02-06,51.85
6304,2019-03-12,153.93
6304,2019-03-14,79.86
6304,2019-03-30,84.02
6304,2019-04-04,78.56
6305,2019-02-28,13.65
6309,2019-01-19,55.98
6309,2019-02-02,40.58
6309,2019-02-10,26.79
6309,2019-02-17,79.48
6309,2019-02-23,78.08
6309,2019-03-08,74.0
6309,2019-03-13,143.13
6309,2019-03-25,99.87
6309,2019-04-15,119.14
6309,2019-04-25,113.92
6309,2019-04-26,106.68
6309,2019-04-30,43.72
6310,2019-04-03,41.22
6311,2019-04-03,746.16
6312,2019-01-02,18.27
6312,2019-02-02,32.1
6312,2019-02-07,85.61
6312,2019-03-02,24.42
6312,2019-03-03,49.77
6312,2019-03-20,19.29
6312,2019-04-06,66.93
6312,2019-04-11,42.47
6314,2019-01-14,323.56
6314,2019-01-25,391.65
6314,2019-01-30,769.47
6314,2019-02-04,396.03
6314,2019-02-13,661.76
6314,2019-02-26,564.77
6314,2019-03-21,743.25
6314,2019-04-07,282.47
6314,2019-04-15,695.73
6314,2019-04-28,528.94
6315,2019-01-11,23.02
6315,2019-01-12,25.78
6315,2019-01-28,12.29
6315,2019-02-01,19.36
6315,2019-02-21,37.57
6315,2019-03-07,28.62
6315,2019-03-12,22.31
6315,2019-04-15,33.81
6315,2019-04-17,25.49
6315,2019-04-25,39.27
6316,2019-01-20,23.84
6317,2019-02-26,81.85
6317,2019-03-09,120.62
6318,2019-01-14,65.14
6319,2019-01-18,52.33
6319,2019-03-04,63.11
6319,2019-04-03,81.66
6321,2019-02-05,26.73
6321,2019-02-20,51.26
6321,2019-03-02,18.52
6321,2019-04-03,80.75
6322,2019-02-08,5.94
6323,2019-01-12,27.51
6323,2019-04-18,47.18
6324,2019-01-20,284.24
6324,2019-03-28,717.94
6325,2019-02-05,18.29
6325,2019-02-21,67.99
6325,2019-03-28,17.86
6325,2019-04-18,57.32
6326,2019-01-16,32.5
6326,2019-01-28,71.3
6326,2019-03-14,94.84
6326,2019-03-18,44.89
6326,2019-04-17,55.38
6326,2019-04-30,56.63
6327,2019-01-24,45.17
6327,2019-03-08,39.98
6327,2019-03-11,36.41
6327,2019-03-21,73.56
6327,2019-04-05,28.34
6327,2019-04-10,66.4
6327,2019-04-20,26.85
6327,2019-04-22,39.75
6329,2019-03-16,38.8
6330,2019-02-09,29.81
6330,2019-02-23,31.65
6331,2019-02-10,9.58
6332,2019-01-07,7.63
6332,2019-01-31,18.98
6332,2019-03-17,11.23
6332,2019-03-28,13.95
6333,2019-03-01,102.55
6333,2019-03-18,70.05
6334,2019-01-02,42.02
6334,2019-01-25,45.21
6334,2019-01-31,45.04
6334,2019-02-07,39.97
6334,2019-02-15,52.05
6334,2019-02-17,12.39
6334,2019-02-26,35.08
6334,2019-02-27,22.73
6334,2019-02-28,36.36
6334,2019-03-02,40.21
6334,2019-03-12,61.01
6334,2019-03-15,121.63
6334,2019-03-25,27.52
6334,2019-03-30,23.04
6334,2019-04-10,33.59
6334,2019-04-18,28.89
6335,2019-03-26,27.35
6335,2019-04-06,8.54
6336,2019-03-01,91.65
6339,2019-03-30,20.04
6339,2019-04-02,20.35
6340,2019-03-31,209.28
6341,2019-01-26,128.44
6341,2019-02-20,72.77
6341,2019-04-08,137.53
6342,2019-02-25,85.92
6343,2019-03-05,116.35
6347,2019-01-02,13.99
6347,2019-01-05,24.7
6347,2019-01-17,19.41
6347,2019-03-16,38.63
6347,2019-04-03,33.82
6347,2019-04-06,17.97
6347,2019-04-09,30.75
6347,2019-04-23,33.02
6347,2019-04-28,29.66
6348,2019-01-07,31.53
6348,2019-01-10,35.47
6348,2019-01-12,59.75
6348,2019-01-13,41.61
6348,2019-01-15,29.59
6348,2019-01-30,58.99
6348,2019-01-31,49.93
6348,2019-02-14,53.35
6348,2019-03-03,47.05
6348,2019-03-04,74.31
6348,2019-03-08,63.26
6348,2019-03-09,41.2
6348,2019-03-10,49.21
6348,2019-03-12,38.84
6348,2019-03-13,87.95
6348,2019-03-16,46.79
6348,2019-03-20,72.43
6348,2019-03-21,171.95
6348,2019-03-23,61.37
6348,2019-03-25,43.37
6348,2019-03-29,35.36
6348,2019-04-03,98.88
6348,2019-04-06,88.15
6348,2019-04-07,60.66
6348,2019-04-13,45.56
6348,2019-04-17,119.83
6348,2019-04-20,104.41
6349,2019-02-13,44.66
6351,2019-01-02,7.3
6351,2019-01-30,11.07
6351,2019-03-28,11.95
6352,2019-01-02,46.32
6352,2019-01-04,31.92
6352,2019-01-10,23.05
6352,2019-01-16,41.78
6352,2019-02-02,50.65
6352,2019-02-10,20.98
6352,2019-02-12,88.09
6352,2019-02-14,28.83
6352,2019-03-07,41.17
6352,2019-04-01,81.3
6352,2019-04-10,46.98
6353,2019-01-11,68.18
6353,2019-03-21,113.32
6354,2019-04-19,8.29
6355,2019-02-22,85.99
6356,2019-03-09,175.25
6356,2019-04-02,113.87
6357,2019-01-03,189.54
6358,2019-01-11,296.98
6358,2019-04-20,555.28
6360,2019-02-24,22.14
6360,2019-03-02,39.65
6360,2019-03-14,25.07
6360,2019-04-09,20.64
6361,2019-04-10,98.6
6362,2019-02-04,10.0
6364,2019-02-07,34.42
6364,2019-02-14,58.28
6364,2019-02-28,38.62
6364,2019-03-09,28.74
6364,2019-03-20,23.11
6364,2019-04-02,25.66
6365,2019-01-16,269.25
6365,2019-02-17,135.27
6366,2019-04-05,17.44
6371,2019-02-14,9.74
6372,2019-01-06,94.58
6372,2019-01-31,78.86
6372,2019-03-29,62.85
6372,2019-04-19,93.27
6373,2019-01-13,42.72
6374,2019-02-09,8.48
6375,2019-01-11,408.36
6375,2019-03-27,386.28
6376,2019-01-12,512.07
6376,2019-01-17,316.94
6376,2019-02-06,589.95
6376,2019-03-06,339.96
6376,2019-03-08,479.31
6377,2019-02-21,57.12
6377,2019-03-13,56.64
6377,2019-04-07,46.31
6377,2019-04-16,40.9
6379,2019-01-15,142.66
6379,2019-04-22,142.27
6381,2019-01-28,27.43
6382,2019-01-02,16.45
6382,2019-01-07,23.46
6382,2019-01-24,48.36
6382,2019-02-07,29.44
6382,2019-02-08,48.62
6382,2019-02-12,35.49
6382,2019-02-21,31.88
6382,2019-03-16,61.28
6382,2019-03-25,75.43
6382,2019-03-26,78.09
6382,2019-04-05,45.5
6382,2019-04-06,44.74
6382,2019-04-07,22.23
6382,2019-04-08,60.2
6382,2019-04-14,47.04
6382,2019-04-16,49.32
6383,2019-01-10,17.01
6383,2019-03-15,24.93
6383,2019-04-14,8.96
6383,2019-04-24,16.63
6383,2019-04-29,17.08
6385,2019-02-13,142.62
6386,2019-03-07,376.89
6387,2019-01-17,311.22
6387,2019-02-09,151.79
6387,2019-04-18,741.63
6388,2019-01-19,37.6
6388,2019-03-02,24.86
6388,2019-03-13,51.86
6389,2019-02-20,84.53
6389,2019-03-01,190.37
6389,2019-03-21,419.83
6389,2019-03-24,183.22
6389,2019-04-04,92.65
6390,2019-01-30,116.13
6391,2019-01-12,52.2
6392,2019-01-04,337.49
6392,2019-01-06,270.29
6392,2019-02-11,227.0
6392,2019-04-11,320.61
6393,2019-03-22,33.1
6393,2019-04-05,21.68
6394,2019-02-07,12.13
6394,2019-02-18,6.55
6395,2019-02-28,39.49
6395,2019-04-18,38.63
6396,2019-01-03,43.66
6396,2019-03-16,39.96
6397,2019-01-24,64.74
6398,2019-03-09,12.65
6398,2019-03-20,16.91
6398,2019-03-21,11.0
6398,2019-03-29,9.34
6398,2019-04-28,8.59
6399,2019-03-21,87.11
6399,2019-04-03,40.41
6400,2019-03-31,357.17
6401,2019-03-26,9.33
6402,2019-01-11,32.0
6403,2019-03-20,31.79
6406,2019-02-16,262.52
6407,2019-01-22,33.99
6407,2019-02-18,22.86
6408,2019-01-02,104.69
6408,2019-04-28,139.64
6410,2019-01-24,62.09
6410,2019-02-09,11.42
6410,2019-02-24,19.87
6410,2019-03-16,40.49
6410,2019-04-01,25.95
6411,2019-01-31,41.93
6411,2019-02-03,36.27
6411,2019-03-29,38.97
6412,2019-02-12,263.33
6412,2019-02-14,327.27
6413,2019-01-15,38.49
6414,2019-02-20,333.82
6414,2019-02-22,505.25
6414,2019-03-11,213.11
6414,2019-04-02,171.24
6416,2019-04-27,415.9
6418,2019-01-01,6.64
6418,2019-01-04,7.11
6418,2019-01-12,7.48
6418,2019-01-31,15.79
6418,2019-03-01,13.0
6418,2019-03-28,9.66
6418,2019-04-14,10.51
6418,2019-04-25,26.07
6419,2019-01-07,379.61
6420,2019-01-25,175.46
6420,2019-04-25,423.4
6421,2019-02-27,138.65
6422,2019-03-16,9.04
6422,2019-03-24,19.67
6423,2019-03-10,0.62
6426,2019-03-09,246.35
6426,2019-04-25,242.19
6427,2019-01-24,19.88
6427,2019-04-25,52.03
6429,2019-01-30,27.82
6429,2019-02-02,40.87
6429,2019-03-18,55.97
6431,2019-04-05,52.37
6432,2019-01-02,46.97
6432,2019-01-07,51.18
6432,2019-01-12,63.42
6432,2019-01-13,48.57
6432,2019-01-21,81.16
6432,2019-01-23,64.9
6432,2019-01-24,111.5
6432,2019-02-07,47.42
6432,2019-02-08,61.59
6432,2019-02-09,78.91
6432,2019-02-11,55.49
6432,2019-02-15,46.52
6432,2019-02-26,69.58
6432,2019-03-07,82.36
6432,2019-03-11,68.46
6432,2019-03-16,111.32
6432,2019-03-18,82.82
6432,2019-03-21,150.14
6432,2019-03-27,166.37
6432,2019-04-05,49.17
6432,2019-04-06,115.79
6432,2019-04-07,166.47
6432,2019-04-08,52.62
6432,2019-04-12,87.36
6432,2019-04-15,49.26
6432,2019-04-23,104.64
6432,2019-04-25,125.64
6432,2019-04-29,81.7
6432,2019-04-30,68.55
6435,2019-01-27,69.68
6435,2019-04-06,64.02
6435,2019-04-14,75.86
6437,2019-03-11,38.89
6438,2019-01-01,18.15
6438,2019-01-10,35.75
6438,2019-01-28,25.01
6438,2019-01-30,34.41
6438,2019-02-12,50.55
6438,2019-02-21,100.63
6438,2019-02-25,28.13
6438,2019-02-27,25.46
6438,2019-03-02,18.38
6438,2019-03-09,44.59
6438,2019-03-10,28.36
6438,2019-03-26,80.73
6438,2019-04-17,37.17
6439,2019-03-10,195.47
6439,2019-03-17,221.45
6441,2019-01-07,23.76
6441,2019-01-13,17.47
6441,2019-02-03,39.37
6441,2019-03-10,44.09
6441,2019-04-26,29.6
6442,2019-03-24,495.54
6443,2019-02-09,6.48
6443,2019-02-22,6.58
6444,2019-03-30,35.14
6445,2019-03-15,127.65
6446,2019-01-20,44.16
6446,2019-02-07,39.16
6446,2019-04-05,101.68
6447,2019-01-22,70.78
6451,2019-01-10,123.34
6451,2019-03-08,117.48
6451,2019-03-28,160.88
6451,2019-04-03,224.06
6451,2019-04-25,223.78
6452,2019-01-26,14.87
6454,2019-02-16,77.82
6454,2019-03-07,83.21
6455,2019-01-04,6.29
6455,2019-03-26,13.26
6455,2019-03-27,15.46
6456,2019-01-12,24.96
6456,2019-01-15,55.59
6456,2019-02-04,33.61
6457,2019-04-01,10.21
6458,2019-02-02,172.8
6458,2019-02-10,71.62
6460,2019-02-04,25.06
6460,2019-04-25,151.86
6461,2019-02-09,98.5
6461,2019-02-23,66.37
6461,2019-03-31,55.79
6462,2019-04-05,57.52
6463,2019-04-25,167.52
6464,2019-03-19,126.21
6465,2019-03-17,12.09
6466,2019-02-28,254.11
6466,2019-03-30,484.43
6467,2019-01-12,41.87
6467,2019-03-08,75.79
6468,2019-01-05,62.01
6468,2019-02-28,104.04
6468,2019-04-03,116.82
6468,2019-04-11,80.88
6469,2019-02-11,118.19
6469,2019-02-12,191.94
6469,2019-02-23,120.22
6469,2019-04-10,147.8
6469,2019-04-18,81.5
6470,2019-02-21,86.73
6470,2019-03-23,197.14
6471,2019-01-04,15.76
6471,2019-01-14,15.18
6471,2019-01-22,10.88
6471,2019-01-25,29.02
6471,2019-02-08,9.72
6471,2019-02-09,20.41
6471,2019-03-14,10.77
6471,2019-03-16,13.42
6471,2019-03-23,18.83
6471,2019-04-01,15.62
6471,2019-04-02,10.1
6471,2019-04-13,18.3
6471,2019-04-14,10.63
6471,2019-04-17,30.38
6472,2019-01-20,123.1
6472,2019-04-15,110.27
6473,2019-04-26,650.46
6476,2019-02-02,18.2
6476,2019-04-23,4.24
6477,2019-02-22,44.43
6478,2019-02-21,148.61
6479,2019-03-29,44.04
6479,2019-04-03,61.98
6479,2019-04-05,30.89
6480,2019-04-12,1.15
6481,2019-01-10,8.62
6481,2019-03-21,18.7
6482,2019-04-22,107.5
6484,2019-03-11,18.0
6484,2019-03-16,7.47
6484,2019-03-25,24.53
6485,2019-01-21,67.21
6485,2019-03-23,109.2
6486,2019-01-01,43.38
6486,2019-02-27,93.94
6486,2019-03-24,91.84
6487,2019-02-25,133.03
6488,2019-01-02,6.55
6488,2019-01-25,8.01
6488,2019-02-21,4.89
6488,2019-02-22,5.31
6488,2019-03-29,4.32
6488,2019-04-05,6.38
6488,2019-04-13,6.92
6488,2019-04-18,12.58
6489,2019-01-01,12.62
6489,2019-01-06,11.77
6489,2019-03-28,24.6
6490,2019-02-01,127.8
6490,2019-02-24,113.92
6490,2019-03-07,106.94
6490,2019-03-16,139.51
6490,2019-04-13,242.9
6491,2019-02-23,15.36
6492,2019-01-02,21.71
6492,2019-01-05,19.71
6492,2019-02-12,76.83
6492,2019-02-22,32.56
6492,2019-03-09,44.06
6492,2019-03-29,49.39
6492,2019-04-01,45.92
6493,2019-02-23,42.3
6495,2019-02-08,4.38
6496,2019-04-30,10.67
6497,2019-02-18,536.43
6498,2019-01-15,184.03
6498,2019-02-26,182.17
6498,2019-03-16,201.54
6498,2019-04-12,255.76
6499,2019-01-19,12.51
6500,2019-01-29,7.42
6501,2019-01-22,14.47
6501,2019-04-03,28.64
6502,2019-02-24,139.7
6502,2019-03-27,184.71
6502,2019-03-29,160.14
6502,2019-04-14,148.36
6503,2019-01-15,20.49
6503,2019-03-13,36.77
6503,2019-04-20,50.71
6503,2019-04-22,50.93
6504,2019-01-26,26.39
6504,2019-04-10,32.05
6505,2019-02-11,137.06
6506,2019-02-03,9.64
6507,2019-01-14,42.23
6507,2019-01-22,28.0
6507,2019-02-11,40.51
6507,2019-02-26,28.99
6507,2019-03-04,51.96
6507,2019-03-15,56.98
6507,2019-03-28,38.38
6507,2019-04-13,41.66
6508,2019-01-14,13.85
6508,2019-03-31,29.17
6509,2019-03-26,37.89
6509,2019-04-06,29.5
6510,2019-02-22,127.61
6510,2019-04-03,195.97
6511,2019-03-22,19.05
6512,2019-01-17,28.31
6512,2019-01-19,20.1
6512,2019-02-14,48.29
6512,2019-03-07,39.38
6512,2019-03-15,27.74
6513,2019-03-11,6.23
6513,2019-03-15,10.81
6514,2019-01-18,62.92
6514,2019-03-16,55.02
6514,2019-03-25,63.32
6515,2019-02-03,33.57
6515,2019-02-19,68.36
6516,2019-01-20,45.54
6516,2019-01-27,39.58
6516,2019-02-22,46.62
6516,2019-04-09,71.11
6516,2019-04-26,113.37
6517,2019-02-07,228.68
6517,2019-02-14,121.99
6519,2019-01-16,54.78
6519,2019-04-25,129.04
6519,2019-04-30,42.97
6520,2019-01-31,26.19
6520,2019-04-30,29.09
6521,2019-03-09,37.69
6521,2019-04-01,31.97
6522,2019-01-10,76.03
6522,2019-02-09,139.46
6522,2019-02-27,76.83
6522,2019-03-02,94.74
6522,2019-03-08,83.85
6522,2019-04-05,178.45
6522,2019-04-09,90.1
6522,2019-04-20,121.1
6522,2019-04-25,207.36
6524,2019-01-14,28.74
6524,2019-02-07,37.65
6524,2019-04-11,77.61
6524,2019-04-20,44.1
6525,2019-02-02,86.94
6525,2019-04-10,37.07
6525,2019-04-11,190.68
6525,2019-04-30,61.45
6526,2019-01-24,16.05
6526,2019-03-22,23.51
6527,2019-02-07,347.74
6527,2019-02-26,187.19
6527,2019-03-11,236.36
6528,2019-02-20,52.92
6528,2019-02-22,44.3
6528,2019-03-14,51.61
6528,2019-04-15,27.5
6528,2019-04-25,65.18
6530,2019-02-22,8.64
6530,2019-03-08,9.74
6530,2019-03-29,9.85
6530,2019-04-03,11.36
6534,2019-01-02,33.62
6534,2019-01-12,46.12
6534,2019-01-27,27.84
6534,2019-03-09,64.88
6534,2019-04-08,59.05
6534,2019-04-23,27.58
6535,2019-01-21,131.57
6535,2019-02-03,142.33
6535,2019-03-04,181.64
6535,2019-03-15,304.14
6535,2019-03-26,268.93
6537,2019-02-07,3.6
6539,2019-01-09,24.96
6541,2019-01-05,93.95
6541,2019-01-06,77.31
6541,2019-01-18,95.05
6541,2019-01-27,59.34
6541,2019-02-02,109.35
6541,2019-02-18,98.75
6541,2019-02-27,97.64
6541,2019-03-07,161.16
6541,2019-03-16,141.34
6541,2019-03-21,180.31
6541,2019-04-03,130.35
6541,2019-04-05,163.66
6541,2019-04-20,169.95
6541,2019-04-29,111.63
6541,2019-04-30,84.92
6542,2019-01-11,116.37
6542,2019-01-14,89.76
6544,2019-01-01,21.97
6544,2019-04-14,31.52
6544,2019-04-24,52.91
6545,2019-01-07,300.78
6545,2019-01-25,260.21
6545,2019-02-06,190.33
6545,2019-02-28,330.9
6545,2019-03-12,387.39
6545,2019-03-18,530.22
6545,2019-03-20,294.75
6545,2019-04-02,344.02
6545,2019-04-09,252.64
6545,2019-04-17,440.32
6546,2019-04-03,8.15
6547,2019-01-25,4.19
6548,2019-02-07,127.34
6548,2019-02-14,217.14
6548,2019-03-13,370.68
6548,2019-03-23,206.08
6548,2019-03-24,310.65
6548,2019-04-17,307.15
6549,2019-02-01,160.63
6549,2019-03-16,179.62
6551,2019-01-21,29.08
6555,2019-02-13,27.87
6555,2019-03-16,21.51
6555,2019-03-30,30.33
6555,2019-04-04,25.04
6556,2019-03-07,27.38
6556,2019-04-12,27.85
6557,2019-01-03,18.2
6557,2019-01-04,26.16
6557,2019-01-05,16.68
6557,2019-01-10,22.12
6557,2019-01-15,13.8
6557,2019-01-18,25.14
6557,2019-01-26,28.66
6557,2019-02-01,22.02
6557,2019-02-06,14.78
6557,2019-02-16,19.37
6557,2019-02-25,29.97
6557,2019-03-02,39.64
6557,2019-03-06,12.68
6557,2019-03-07,42.39
6557,2019-03-12,50.91
6557,2019-03-13,29.09
6557,2019-03-26,19.88
6557,2019-03-30,30.45
6557,2019-04-01,35.32
6557,2019-04-03,27.16
6557,2019-04-20,37.37
6558,2019-01-03,1.58
6558,2019-03-21,11.16
6559,2019-02-24,8.89
6560,2019-01-21,13.65
6560,2019-01-26,29.99
6560,2019-03-07,25.35
6560,2019-03-12,39.95
6560,2019-03-25,59.44
6560,2019-04-01,20.85
6560,2019-04-04,31.03
6560,2019-04-12,36.44
6560,2019-04-30,9.23
6561,2019-02-17,21.92
6561,2019-03-14,25.94
6562,2019-01-10,22.46
6562,2019-03-13,28.94
6562,2019-04-06,19.96
6562,2019-04-17,37.46
6563,2019-01-19,45.42
6563,2019-03-06,35.86
6563,2019-03-21,289.0
6564,2019-02-21,137.77
6564,2019-04-10,46.73
6565,2019-02-04,5.93
6565,2019-02-28,6.88
6565,2019-04-16,8.25
6566,2019-02-13,9.15
6566,2019-03-22,16.63
6567,2019-02-27,129.2
6571,2019-02-04,157.74
6571,2019-02-28,246.88
6572,2019-03-15,33.43
6573,2019-01-14,7.12
6573,2019-01-16,4.84
6573,2019-02-18,9.6
6573,2019-04-13,8.14
6573,2019-04-29,11.1
6574,2019-01-07,20.06
6574,2019-01-12,23.33
6574,2019-03-08,46.71
6574,2019-03-21,38.02
6574,2019-03-24,36.61
6574,2019-03-26,52.14
6574,2019-03-28,33.01
6574,2019-04-03,48.37
6574,2019-04-05,55.99
6575,2019-01-05,31.44
6576,2019-03-09,107.19
6576,2019-03-17,73.24
6576,2019-03-27,177.21
6576,2019-04-09,29.89
6576,2019-04-26,83.47
6578,2019-01-10,158.12
6578,2019-01-17,275.82
6578,2019-01-29,417.22
6578,2019-01-31,463.25
6578,2019-02-09,408.94
6578,2019-03-21,925.97
6580,2019-01-01,59.15
6580,2019-01-05,69.49
6580,2019-02-27,97.59
6580,2019-03-12,151.85
6580,2019-04-08,169.49
6580,2019-04-09,372.96
6580,2019-04-15,189.43
6580,2019-04-28,126.21
6581,2019-01-22,7.58
6581,2019-02-18,4.19
6583,2019-02-02,26.65
6583,2019-03-11,50.95
6584,2019-04-25,59.44
6585,2019-02-20,73.48
6587,2019-04-30,49.57
6588,2019-02-09,23.15
6588,2019-02-17,79.4
6589,2019-04-30,5.87
6590,2019-01-16,47.66
6591,2019-01-16,10.6
6591,2019-03-01,15.25
6592,2019-02-09,51.01
6592,2019-02-13,88.84
6592,2019-02-22,95.07
6592,2019-03-06,59.36
6592,2019-03-16,65.35
6592,2019-04-05,88.33
6592,2019-04-07,115.33
6592,2019-04-08,46.18
6592,2019-04-20,67.73
6593,2019-01-25,8.83
6593,2019-02-01,15.57
6593,2019-04-04,7.93
6593,2019-04-18,20.26
6593,2019-04-29,12.35
6594,2019-01-23,247.17
6594,2019-03-19,239.36
6594,2019-03-20,291.61
6594,2019-04-24,324.4
6595,2019-01-07,84.13
6595,2019-01-22,54.83
6595,2019-01-24,163.04
6595,2019-01-26,117.15
6595,2019-03-22,128.65
6595,2019-03-23,167.57
6595,2019-04-25,191.24
6596,2019-03-15,64.99
6596,2019-04-15,55.7
6598,2019-02-27,230.7
6598,2019-04-11,106.24
6603,2019-02-06,26.39
6603,2019-02-18,81.35
6603,2019-03-12,38.73
6603,2019-04-22,57.42
6604,2019-01-20,60.88
6604,2019-01-30,104.0
6604,2019-02-01,139.56
6604,2019-03-04,176.23
