Product ID,Category,Color,Season,Price,Share Returned,Profit Per Product
2718,Shirts,Red,Summer,1.75,0.54,0.3
2719,Jackets,Grey,Fall,6.79,0.59,3.32
2720,Jackets,Red,Winter,4.52,0.56,-0.85
2721,Jackets,Grey,Winter,4.43,0.63,-0.94
2722,Jackets,Black,Spring,6.02,0.52,2.26
2723,Blazers,Grey,Spring,9.07,0.83,5.23
2724,Blazers,Red,Winter,8.69,0.38,4.36
2725,Blazers,Blue,Winter,5.81,0.47,1.48
2726,Jackets,Green,Winter,7.9,0.47,3.57
2727,Jackets,Grey,Winter,6.67,0.52,1.3
2728,Jackets,Grey,Fall,8.34,0.45,2.97
2729,Shirts,White,Fall,1.82,0.43,0.78
2730,Shirts,Blue,Fall,1.99,0.46,0.95
2731,Shirts,Grey,Fall,1.52,0.44,0.48
2732,Shirts,White,Spring,2.23,0.43,1.08
2733,Jackets,White,Summer,2.92,0.69,0.33
2734,Shirts,White,Fall,2.32,0.39,1.16
2735,Shirts,Blue,Fall,2.14,0.41,0.98
2736,Shirts,Blue,Fall,1.63,0.32,0.48
2737,Shirts,White,Fall,1.51,0.45,0.47
2738,Shirts,White,Summer,4.27,0.55,3.12
2739,Shirts,Blue,Summer,4.71,0.53,3.56
2740,Shirts,White,Fall,1.21,0.44,0.34
2741,Shirts,Grey,Fall,1.38,0.55,0.52
2742,Shirts,Grey,Winter,3.39,0.49,1.95
2743,Shirts,White,Summer,2.53,0.33,1.49
2744,Shirts,White,Summer,1.86,0.5,0.82
2745,Shirts,White,Summer,1.93,0.68,0.78
2746,Shirts,Green,Fall,2.46,0.48,1.31
2747,Shirts,White,Fall,1.52,0.43,0.37
2748,Shirts,White,Fall,1.63,0.52,0.47
2749,Shirts,Red,Summer,3.15,0.68,1.99
2750,Blazers,White,Fall,4.94,0.37,2.05
2751,Blazers,Blue,Fall,3.84,0.41,0.96
2752,Blazers,Blue,Fall,4.23,0.45,1.35
2753,Jackets,Red,Spring,6.69,0.49,3.81
2754,Jackets,Grey,Spring,8.08,0.41,5.19
2755,Jackets,Blue,Spring,5.36,0.59,2.47
2756,Jackets,Black,Spring,4.66,0.47,1.78
2757,Shirts,White,Winter,1.98,0.54,0.83
2758,Blazers,White,Fall,6.89,0.71,2.85
2759,Jackets,Red,Winter,8.08,0.54,2.31
2760,Jackets,Brown,Winter,6.92,0.59,1.15
2761,Jackets,Brown,Winter,11.35,0.52,6.15
2762,Jackets,Brown,Winter,12.75,0.52,6.98
2763,Jackets,Grey,Fall,14.73,0.37,8.41
2764,Shirts,White,Spring,3.22,0.39,1.78
2765,Shirts,Brown,Winter,1.61,0.34,0.47
2766,Shirts,Blue,Winter,2.04,0.29,0.9
2767,Shirts,Green,Fall,2.61,0.44,0.88
2768,Shirts,Blue,Fall,3.13,0.51,1.4
2769,Shirts,White,Winter,2.66,0.48,1.51
2770,Shirts,Brown,Fall,2.47,0.3,1.43
2771,Shirts,Blue,Fall,2.27,0.29,1.23
2772,Shirts,White,Summer,2.98,0.69,1.54
2773,Shirts,White,Summer,3.43,0.42,1.98
2774,Shirts,Blue,Fall,2.56,0.64,0.83
2775,Shirts,White,Spring,1.42,0.53,0.44
2776,Shirts,Black,Spring,1.9,0.37,0.92
2777,Blazers,Red,Spring,3.12,0.62,1.71
2778,Blazers,Blue,Spring,3.2,0.63,1.78
2779,Blazers,Black,Spring,3.68,0.5,2.26
2780,Shirts,Green,Fall,3.86,0.51,2.71
2781,Shirts,Blue,Winter,3.61,0.6,1.89
2782,Shirts,White,Summer,2.13,0.28,0.97
2783,Shirts,Red,Winter,1.14,0.47,0.28
2784,Shirts,Pink,Winter,1.55,0.47,0.69
2785,Shirts,Blue,Spring,2.03,0.35,0.3
2786,Shirts,White,Winter,3.36,0.69,1.63
2787,Shirts,Blue,Winter,4.13,0.66,2.4
2788,Shirts,White,Summer,3.29,0.48,2.13
2789,Shirts,Brown,Summer,2.29,0.61,1.13
2790,Shirts,White,Fall,2.21,0.44,0.76
2791,Shirts,Green,Fall,2.6,0.34,1.15
2792,Shirts,Blue,Fall,2.97,0.31,1.52
2793,Shirts,Blue,Winter,1.31,0.4,0.16
2794,Shirts,Black,Winter,1.56,0.38,0.41
2795,Shirts,Black,Summer,4.12,0.48,2.71
2796,Shirts,Red,Fall,1.74,0.41,0.59
2797,Shirts,Blue,Fall,2.31,0.36,1.16
2798,Shirts,Blue,Fall,2.55,0.24,1.4
2799,Shirts,White,Summer,1.88,0.48,0.73
2800,Shirts,Green,Summer,2.34,0.57,1.19
2801,Shirts,White,Summer,2.79,0.76,1.41
2802,Shirts,Green,Summer,2.45,0.68,1.08
2803,Jackets,Red,Summer,6.02,0.61,3.47
2804,Shirts,White,Summer,1.64,0.48,1.06
2805,Shirts,Red,Summer,1.57,0.43,1.0
2806,Shirts,Pink,Summer,1.24,0.45,0.67
2807,Shirts,Blue,Summer,1.63,0.31,1.05
2808,Shirts,Grey,Winter,2.97,0.44,1.53
2809,Shirts,Blue,Winter,2.76,0.55,1.32
2810,Shirts,White,Fall,1.73,0.39,0.28
2811,Shirts,Brown,Summer,3.15,0.71,1.99
2812,Shirts,Blue,Fall,3.32,0.25,1.3
2813,Shirts,White,Summer,2.36,0.24,1.21
2814,Shirts,White,Summer,2.91,0.31,1.75
2815,Pants,Black,Summer,5.28,0.68,2.4
2816,Shirts,White,Summer,0.86,0.22,0.29
2817,Shirts,Green,Summer,1.06,0.37,0.49
2818,Shirts,Blue,Summer,1.1,0.27,0.52
2819,Pants,Blue,Spring,3.24,0.62,0.93
2820,Pants,Black,Spring,4.57,0.41,2.26
2821,Pants,Brown,Spring,4.39,0.51,2.08
2822,Pants,Blue,Summer,4.09,0.56,1.77
2823,Pants,Grey,Summer,5.26,0.57,2.94
2824,Pants,Blue,Summer,5.13,0.41,3.4
2825,Pants,Blue,Summer,4.27,0.67,2.54
2826,Pants,Black,Summer,4.6,0.6,2.28
2827,Pants,Grey,Winter,4.55,0.43,1.95
2828,Pants,Brown,Spring,3.19,0.4,0.59
2829,Pants,Brown,Summer,7.63,0.65,5.31
2830,Pants,Brown,Winter,4.49,0.41,2.17
2831,Pants,Blue,Winter,4.6,0.51,2.28
2832,Pants,Brown,Spring,3.68,0.47,1.36
2833,Pants,Brown,Spring,2.95,0.63,0.63
2834,Pants,Red,Fall,4.91,0.49,2.31
2835,Pants,Blue,Fall,6.05,0.45,3.44
2836,Pants,Red,Fall,4.83,0.47,2.23
2837,Pants,Blue,Fall,3.22,0.42,0.63
2838,Pants,Black,Fall,3.45,0.42,0.85
2839,Pants,Black,Summer,3.7,0.66,1.1
2840,Pants,Blue,Winter,4.5,0.56,2.18
2841,Pants,Brown,Summer,3.65,0.63,1.33
2842,Pants,Black,Fall,4.69,0.52,2.27
2843,Pants,Blue,Summer,2.99,0.4,1.26
2844,Pants,Black,Summer,3.29,0.32,1.56
2845,Pants,Grey,Spring,5.01,0.58,2.69
2846,Pants,Brown,Winter,5.32,0.58,2.44
2847,Pants,Black,Summer,1.4,0.21,-0.92
2848,Pants,Grey,Summer,6.57,0.55,4.25
2849,Pants,Blue,Spring,4.25,0.55,1.94
2850,Pants,Grey,Summer,5.6,0.73,3.3
2851,Pants,Grey,Fall,5.95,0.64,3.35
2852,Pants,Brown,Winter,3.81,0.4,1.23
2853,Pants,Grey,Winter,3.79,0.45,1.21
2854,Shirts,White,Summer,1.03,0.28,0.45
2855,Shirts,Red,Summer,0.9,0.4,0.33
2856,Shirts,Red,Summer,1.05,0.39,0.48
2857,Shirts,Green,Summer,1.21,0.59,0.64
2858,Shirts,Blue,Summer,1.17,0.31,0.6
2859,Pants,Blue,Summer,4.85,0.52,2.54
2860,Pants,Brown,Summer,4.06,0.55,1.74
2861,Pants,Grey,Fall,6.8,0.26,4.19
2862,Pants,Brown,Fall,5.17,0.41,2.57
2863,Pants,Blue,Fall,3.91,0.51,1.31
2864,Pants,Black,Winter,4.93,0.55,2.62
2865,Pants,Black,Fall,4.81,0.45,2.49
2866,Pants,Black,Fall,5.46,0.43,2.86
2867,Pants,Blue,Spring,3.36,0.51,1.05
2868,Pants,Blue,Spring,4.21,0.69,1.32
2869,Pants,Grey,Winter,3.52,0.44,1.21
2870,Pants,Blue,Winter,5.39,0.73,1.92
2871,Pants,Brown,Winter,7.05,0.49,4.45
2872,Pants,Brown,Winter,2.12,0.51,-0.48
2873,Pants,Grey,Spring,2.71,0.51,0.4
2874,Pants,Grey,Summer,5.34,0.62,2.74
2875,Pants,Blue,Summer,5.87,0.66,3.27
2876,Pants,Brown,Summer,3.85,0.48,1.54
2877,Pants,Blue,Fall,3.07,0.53,0.76
2878,Pants,Grey,Fall,3.6,0.48,1.28
2879,Shirts,Blue,Fall,2.14,0.31,0.7
2880,Pants,Blue,Summer,7.25,0.85,4.93
2881,Pants,Grey,Winter,4.3,0.67,1.41
2882,Pants,Black,Winter,4.8,0.45,2.5
2883,Pants,Grey,Winter,4.03,0.55,1.43
2884,Pants,Black,Summer,4.0,0.62,1.4
2885,Pants,White,Summer,6.09,0.65,3.49
2886,Pants,Black,Summer,6.72,0.71,4.12
2887,Pants,Grey,Fall,6.04,0.54,3.51
2888,Pants,Black,Winter,2.86,0.44,0.54
2889,Pants,Grey,Winter,1.79,0.37,-0.53
2890,Pants,Grey,Fall,4.0,0.44,1.4
2891,Pants,Grey,Summer,3.86,0.67,1.54
2892,Pants,Brown,Winter,3.21,0.68,1.19
2893,Pants,Grey,Winter,2.97,0.62,0.95
2894,Pants,Black,Winter,4.67,0.59,1.79
2895,Pants,Grey,Winter,4.45,0.57,1.57
2896,Shirts,White,Fall,2.0,0.46,0.56
2897,Shirts,Blue,Fall,2.11,0.5,0.66
2898,Pants,White,Summer,4.89,0.35,3.25
2899,Pants,Brown,Summer,3.5,0.37,1.86
2900,Pants,Blue,Summer,3.36,0.45,1.72
2901,Shirts,Brown,Winter,1.72,0.33,0.57
2902,Pants,White,Summer,5.0,0.73,2.98
2903,Pants,Blue,Spring,5.73,0.37,3.13
2904,Pants,Black,Fall,8.16,0.6,5.84
2905,Pants,White,Spring,4.1,0.32,1.78
2906,Pants,Grey,Fall,6.06,0.43,3.74
2907,Pants,White,Summer,4.57,0.61,2.26
2908,Pants,Grey,Summer,3.89,0.5,1.66
2909,Pants,Blue,Summer,3.93,0.72,2.2
2910,Pants,Blue,Summer,2.92,0.5,0.61
2911,Pants,Black,Winter,4.99,0.31,2.67
2912,Pants,Brown,Summer,5.37,0.77,3.05
2913,Pants,Brown,Summer,4.6,0.46,2.28
2914,Pants,Orange,Summer,5.28,0.46,2.68
2915,Pants,Black,Winter,3.19,0.44,0.87
2916,Shirts,Blue,Winter,3.52,0.55,1.5
2917,Pants,Grey,Winter,4.35,0.55,1.75
2918,Pants,White,Summer,3.55,0.57,1.53
2919,Pants,Brown,Spring,4.85,0.53,2.25
2920,Pants,Brown,Summer,4.23,0.66,1.92
2921,Pants,Brown,Summer,4.49,0.65,2.18
2922,Pants,Black,Fall,4.02,0.56,1.71
2923,Skirts,Brown,Summer,5.4,0.85,3.35
2924,Skirts,Black,Summer,6.63,0.85,4.58
2925,Pants,Grey,Spring,4.14,0.3,2.41
2926,Pants,Black,Spring,4.71,0.4,2.98
2927,Pants,Blue,Spring,3.58,0.69,1.27
2928,Pants,White,Fall,3.15,0.64,0.83
2929,Pants,Blue,Fall,2.98,0.61,0.66
2930,Pants,Black,Fall,5.2,0.45,2.9
2931,Shirts,Grey,Winter,2.35,0.4,1.2
2932,Pants,Blue,Spring,3.15,0.57,0.84
2933,Shirts,Blue,Winter,2.88,0.48,1.15
2934,Shirts,Grey,Winter,2.95,0.5,1.22
2935,Pants,White,Summer,7.0,0.58,4.12
2936,Pants,Blue,Summer,6.56,0.6,3.68
2937,Pants,Red,Spring,5.69,0.57,3.38
2938,Pants,Brown,Spring,6.26,0.63,3.95
2939,Pants,Grey,Spring,5.72,0.54,3.41
2940,Pants,Green,Fall,1.55,0.66,-0.47
2941,Pants,White,Winter,3.95,0.65,1.35
2942,Pants,Red,Summer,5.48,0.8,3.87
2943,Pants,Grey,Summer,4.63,0.69,3.02
2944,Pants,Green,Summer,5.33,0.76,3.72
2945,Pants,Blue,Summer,6.33,0.57,4.71
2946,Pants,Blue,Fall,1.24,0.42,0.37
2947,Pants,Blue,Winter,4.77,0.63,2.17
2948,Pants,White,Summer,3.51,0.39,1.96
2949,Pants,Blue,Summer,3.53,0.61,1.8
2950,Pants,Grey,Summer,4.15,0.6,1.83
2951,Pants,Brown,Summer,4.37,0.36,1.78
2952,Pants,Blue,Fall,3.76,0.55,1.16
2953,Pants,White,Summer,3.7,0.74,1.97
2954,Pants,Red,Summer,3.63,0.53,1.9
2955,Pants,Blue,Summer,4.67,0.67,2.94
2956,Pants,Blue,Summer,5.1,0.7,3.37
2957,Pants,Blue,Winter,4.78,0.61,2.18
2958,Pants,Red,Summer,4.16,0.42,2.71
2959,Pants,Blue,Summer,3.16,0.41,1.71
2960,Pants,Black,Winter,3.04,0.48,1.32
2961,Pants,White,Summer,4.26,0.66,2.53
2962,Pants,Brown,Summer,3.54,0.72,1.81
2963,Pants,Red,Summer,3.79,0.58,2.06
2964,Pants,White,Summer,2.99,0.47,1.26
2965,Pants,Blue,Summer,4.24,0.56,2.22
2966,Pants,Grey,Fall,1.83,0.38,0.38
2967,Pants,Blue,Fall,2.53,0.47,1.08
2968,Pants,Black,Fall,2.78,0.53,1.33
2969,Pants,White,Summer,5.5,0.44,3.49
2970,Pants,Grey,Summer,4.13,0.54,2.11
2971,Pants,Blue,Summer,2.99,0.42,0.68
2972,Pants,White,Fall,3.16,0.6,1.14
2973,Pants,Blue,Fall,2.98,0.68,0.96
2974,Pants,Blue,Fall,2.42,0.51,0.4
2975,Shirts,White,Winter,1.95,0.36,0.86
2976,Shirts,Orange,Summer,1.65,0.41,0.63
2977,Shirts,Grey,Summer,2.36,0.25,1.34
2978,Shirts,Blue,Summer,2.14,0.12,1.11
2979,Shirts,Grey,Fall,2.73,0.21,1.0
2980,Shirts,Blue,Fall,2.72,0.27,0.99
2981,Shirts,Black,Winter,1.4,0.3,0.54
2982,Shirts,Grey,Winter,2.31,0.53,0.87
2983,Shirts,White,Spring,2.81,0.34,1.66
2984,Shirts,Red,Spring,1.93,0.4,0.77
2985,Shirts,Green,Spring,2.42,0.33,1.27
2986,Shirts,Blue,Spring,2.44,0.37,1.29
2987,Shirts,Grey,Winter,2.75,0.36,0.73
2988,Shirts,White,Fall,4.24,0.46,2.8
2989,Pants,Black,Spring,7.14,0.88,4.82
2990,Shirts,White,Spring,2.31,0.48,0.97
2991,Shirts,Grey,Spring,1.86,0.39,0.52
2992,Shirts,Blue,Spring,2.09,0.28,0.76
2993,Shirts,Grey,Winter,2.23,0.66,1.08
2994,Shirts,Grey,Winter,1.7,0.4,0.54
2995,Shirts,White,Fall,4.5,0.48,3.05
2996,Shirts,White,Summer,2.25,0.61,0.81
2997,Shirts,Blue,Summer,2.61,0.49,1.16
2998,Shirts,Red,Fall,1.77,0.37,0.44
2999,Shirts,Grey,Fall,1.78,0.42,0.44
3000,Shirts,White,Fall,2.1,0.45,1.06
3001,Shirts,Red,Fall,2.34,0.38,1.3
3002,Shirts,Blue,Fall,2.46,0.33,1.42
3003,Shirts,Blue,Fall,3.86,0.5,2.41
3004,Pants,Brown,Summer,8.62,0.74,6.3
3005,Pants,Brown,Spring,3.85,0.5,1.25
3006,Pants,Blue,Spring,5.15,0.39,2.54
3007,Pants,Blue,Summer,5.67,0.45,3.35
3008,Pants,Blue,Summer,6.06,0.56,3.46
3009,Pants,Grey,Summer,7.22,0.24,4.62
3010,Pants,Grey,Summer,6.47,0.85,3.59
3011,Pants,Brown,Summer,7.17,0.36,4.57
3012,Pants,Blue,Summer,6.35,0.96,3.75
3013,Pants,Black,Summer,6.69,0.44,4.09
3014,Pants,Black,Summer,5.67,0.71,3.36
3015,Pants,White,Summer,4.22,0.57,1.33
3016,Pants,Grey,Summer,3.82,0.45,0.93
3017,Shirts,Grey,Winter,3.11,0.49,1.95
3018,Pants,Grey,Winter,5.87,0.66,3.55
3019,Pants,Blue,Winter,6.23,0.73,3.91
3020,Pants,Grey,Summer,7.24,0.44,4.64
3021,Pants,Blue,Summer,5.27,0.61,2.67
3022,Pants,Blue,Summer,6.12,0.4,3.52
3023,Pants,Black,Summer,6.28,0.51,3.68
3024,Shirts,White,Fall,1.52,0.35,0.66
3025,Shirts,White,Fall,1.48,0.45,0.62
3026,Shirts,Red,Fall,1.06,0.39,0.19
3027,Shirts,Red,Fall,1.02,0.24,0.16
3028,Shirts,Green,Fall,1.64,0.33,0.77
3029,Shirts,Blue,Fall,1.53,0.44,0.67
3030,Pants,White,Summer,4.39,0.53,2.08
3031,Pants,Black,Summer,4.45,0.49,2.14
3032,Pants,Blue,Summer,3.57,0.65,1.55
3033,Pants,Brown,Summer,4.33,0.54,2.31
3034,Pants,Blue,Winter,5.46,0.45,2.58
3035,Pants,Blue,Winter,5.72,0.44,2.84
3036,Dresses,Green,Spring,11.82,0.66,6.98
3037,Dresses,Blue,Spring,11.0,0.7,6.17
3038,Pants,Red,Summer,2.41,0.44,-0.19
3039,Pants,Brown,Summer,3.76,0.35,1.16
3040,Pants,Blue,Summer,3.08,0.56,0.48
3041,Pants,Brown,Summer,3.26,0.5,0.66
3042,Shirts,White,Winter,3.44,0.58,1.99
3043,Shirts,Green,Winter,2.79,0.49,1.35
3044,Shirts,Blue,Winter,2.78,0.48,1.33
3045,Pants,Blue,Fall,2.71,0.7,0.39
3046,Pants,Black,Fall,3.33,0.62,1.01
3047,Pants,Red,Summer,5.1,0.73,2.79
3048,Pants,Blue,Summer,4.69,0.69,2.38
3049,Pants,Blue,Summer,5.46,0.73,3.15
3050,Pants,Grey,Summer,5.12,0.55,2.81
3051,Pants,White,Spring,6.32,0.63,3.72
3052,Pants,Grey,Summer,5.38,0.42,3.06
3053,Pants,White,Summer,4.76,0.63,3.03
3054,Pants,Yellow,Summer,4.49,0.55,2.76
3055,Pants,Blue,Summer,4.08,0.62,2.35
3056,Pants,Red,Spring,5.45,0.4,3.14
3057,Pants,Blue,Spring,6.32,0.42,4.01
3058,Pants,Black,Spring,5.73,0.55,3.42
3059,Pants,Grey,Spring,5.16,0.61,2.85
3060,Shirts,Grey,Fall,1.81,0.47,0.67
3061,Shirts,Red,Spring,2.26,0.37,1.1
3062,Shirts,Blue,Spring,2.67,0.31,1.52
3063,Shirts,Red,Summer,1.13,0.46,0.27
3064,Shirts,Green,Summer,1.36,0.45,0.49
3065,Shirts,Brown,Summer,1.27,0.0,0.41
3066,Skirts,Black,Spring,3.59,0.54,1.57
3067,Skirts,Red,Summer,3.5,0.57,1.45
3068,Skirts,Black,Summer,2.84,0.53,0.79
3069,Skirts,Blue,Summer,3.68,0.42,2.24
3070,Skirts,Grey,Winter,2.41,0.48,0.39
3071,Skirts,Black,Winter,5.16,0.66,2.85
3072,Skirts,Red,Summer,5.81,0.39,3.21
3073,Skirts,Blue,Summer,3.69,0.51,1.09
3074,Skirts,Brown,Summer,4.5,0.48,2.45
3075,Skirts,Blue,Spring,2.67,0.45,0.62
3076,Skirts,Grey,Spring,1.79,0.41,-0.26
3077,Skirts,Brown,Winter,5.3,0.54,2.7
3078,Skirts,Grey,Summer,3.4,0.42,1.38
3079,Skirts,Black,Summer,3.99,0.46,1.97
3080,Skirts,Grey,Summer,5.99,0.82,3.95
3081,Skirts,Grey,Winter,3.81,0.4,1.76
3082,Skirts,Blue,Summer,4.8,0.47,2.49
3083,Skirts,Brown,Spring,2.18,0.41,0.16
3084,Skirts,Brown,Winter,2.98,0.48,0.67
3085,Skirts,Grey,Winter,2.69,0.42,0.38
3086,Skirts,Brown,Spring,4.74,0.51,2.14
3087,Shirts,White,Summer,1.88,0.3,0.73
3088,Skirts,Red,Winter,5.26,0.53,3.21
3089,Skirts,Black,Winter,5.05,0.45,3.0
3090,Skirts,Blue,Winter,3.48,0.66,1.17
3091,Skirts,Red,Summer,5.16,0.63,3.14
3092,Skirts,Brown,Summer,4.46,0.66,2.44
3093,Skirts,Grey,Summer,5.33,0.71,3.31
3094,Skirts,White,Winter,3.62,0.48,1.57
3095,Skirts,Black,Fall,6.26,0.45,4.21
3096,Skirts,Grey,Fall,5.12,0.81,3.07
3097,Skirts,Grey,Fall,4.95,0.44,2.9
3098,Skirts,Black,Winter,3.9,0.48,1.59
3099,Skirts,Blue,Spring,4.44,0.52,2.13
3100,Skirts,Brown,Summer,5.42,0.48,3.37
3101,Skirts,Brown,Summer,4.07,0.56,1.76
3102,Skirts,Blue,Summer,3.73,0.54,1.42
3103,Skirts,Grey,Winter,4.59,0.53,2.54
3104,Skirts,Black,Winter,4.42,0.56,2.37
3105,Skirts,Black,Fall,5.29,0.49,2.68
3106,Shirts,Black,Fall,3.24,0.6,1.22
3107,Shirts,Grey,Fall,2.63,0.44,0.61
3108,Skirts,Grey,Fall,6.24,0.5,4.19
3109,Skirts,Brown,Winter,4.25,0.54,1.94
3110,Skirts,Blue,Summer,3.23,0.47,1.21
3111,Skirts,Brown,Summer,4.22,0.49,2.2
3112,Skirts,Grey,Winter,3.69,0.47,1.64
3113,Skirts,Red,Spring,3.77,0.5,1.75
3114,Skirts,Grey,Summer,3.65,0.41,1.34
3115,Skirts,Red,Fall,4.25,0.52,2.23
3116,Skirts,Black,Fall,3.27,0.52,1.23
3117,Shirts,Red,Summer,2.75,0.53,1.02
3118,Shirts,Blue,Summer,2.56,0.31,0.83
3119,Shirts,Grey,Summer,2.51,0.55,0.78
3120,Skirts,White,Summer,5.49,0.52,3.47
3121,Skirts,White,Summer,4.88,0.45,2.28
3122,Shirts,Blue,Fall,1.71,0.55,-0.31
3123,Shirts,Black,Fall,2.3,0.45,0.28
3124,Shirts,Blue,Spring,2.04,0.13,0.6
3125,Shirts,Pink,Summer,1.55,0.74,0.39
3126,Shirts,Grey,Summer,1.64,0.34,0.48
3127,Skirts,Blue,Winter,3.92,0.53,1.9
3128,Skirts,Grey,Summer,4.96,0.44,3.52
3129,Skirts,White,Summer,3.0,0.41,1.84
3130,Blazers,Brown,Spring,9.87,0.74,6.03
3131,Blazers,Black,Spring,10.02,0.83,6.17
3132,Skirts,Blue,Winter,5.43,0.53,3.12
3133,Skirts,Blue,Summer,4.04,0.4,1.99
3134,Skirts,Blue,Spring,3.48,0.46,1.43
3135,Shirts,Red,Summer,2.99,0.65,1.26
3136,Shirts,Black,Summer,3.4,0.48,1.67
3137,Shirts,Grey,Summer,3.91,0.63,2.18
3138,Skirts,Orange,Summer,5.48,0.43,3.43
3139,Skirts,Black,Spring,3.39,0.4,1.34
3140,Skirts,Grey,Winter,2.87,0.43,1.14
3141,Skirts,White,Summer,4.74,0.41,2.72
3142,Skirts,White,Summer,3.95,0.53,1.93
3143,Skirts,White,Summer,3.09,0.3,1.04
3144,Skirts,Grey,Winter,4.05,0.46,2.32
3145,Skirts,Orange,Summer,4.95,0.52,3.22
3146,Skirts,White,Summer,2.69,0.25,1.25
3147,Skirts,Brown,Winter,5.42,0.52,3.11
3148,Skirts,Blue,Fall,3.32,0.52,1.88
3149,Skirts,Blue,Summer,3.03,0.14,1.59
3150,Skirts,Grey,Summer,3.25,0.46,1.52
3151,Skirts,Grey,Summer,3.26,0.54,1.24
3152,Skirts,Grey,Summer,2.72,0.49,0.99
3153,Skirts,Grey,Summer,2.88,0.63,1.16
3154,Skirts,Grey,Fall,4.38,0.49,2.48
3155,Skirts,Red,Summer,2.77,0.49,0.75
3156,Shirts,Grey,Winter,3.2,0.35,2.05
3157,Skirts,White,Summer,3.14,0.37,1.69
3158,Skirts,White,Summer,3.81,0.53,1.79
3159,Skirts,Blue,Summer,4.5,0.35,3.06
3160,Skirts,White,Summer,3.78,0.41,2.34
3161,Skirts,Blue,Summer,3.59,0.4,1.86
3162,Skirts,White,Summer,3.86,0.41,2.13
3163,Skirts,Blue,Summer,4.13,0.67,2.11
3164,Skirts,Grey,Summer,2.55,0.7,1.1
3165,Skirts,Grey,Summer,2.86,0.66,1.42
3166,Skirts,Orange,Summer,3.58,0.62,2.14
3167,Skirts,Blue,Summer,3.66,0.41,2.21
3168,Skirts,Red,Summer,3.24,0.67,0.93
3169,Skirts,Grey,Summer,3.51,0.6,1.2
3170,Shirts,Grey,Fall,2.87,0.4,1.72
3171,Shirts,White,Winter,1.78,0.55,0.62
3172,Shirts,Black,Winter,2.43,0.33,1.28
3173,Skirts,Blue,Summer,3.78,0.51,1.85
3174,Skirts,Blue,Summer,3.02,0.64,1.29
3175,Skirts,White,Summer,2.67,0.51,1.23
3176,Skirts,White,Summer,3.2,0.58,1.76
3177,Skirts,Grey,Summer,2.54,0.6,0.81
3178,Skirts,White,Summer,2.63,0.54,0.9
3179,Shirts,White,Fall,2.19,0.29,1.03
3180,Shirts,Grey,Fall,2.03,0.42,0.87
3181,Shirts,Green,Fall,2.14,0.3,0.99
3182,Shirts,Grey,Fall,2.06,0.48,0.91
3183,Shirts,Blue,Spring,3.1,0.46,1.95
3184,Shirts,Red,Summer,0.83,0.34,0.09
3185,Shirts,Blue,Fall,2.42,0.43,1.27
3186,Shirts,Black,Fall,2.34,0.38,1.19
3187,Shirts,Blue,Fall,3.47,0.44,2.03
3188,Pants,Blue,Summer,6.36,0.5,4.04
3189,Skirts,Black,Winter,3.51,0.64,1.46
3190,Skirts,Grey,Fall,6.48,0.61,4.43
3191,Skirts,Grey,Fall,5.09,0.46,3.04
3192,Skirts,Blue,Spring,5.21,0.41,2.9
3193,Skirts,Blue,Fall,5.56,0.41,3.51
3194,Skirts,Black,Fall,5.75,0.45,3.44
3195,Shirts,Blue,Spring,3.52,0.5,2.08
3196,Shirts,Grey,Spring,2.7,0.52,1.25
3197,Shirts,White,Spring,1.27,0.23,0.69
3198,Shirts,Red,Spring,1.28,0.33,0.71
3199,Shirts,Green,Spring,1.23,0.26,0.65
3200,Shirts,Blue,Spring,1.42,0.32,0.85
3201,Shirts,White,Winter,2.56,0.48,1.41
3202,Skirts,Black,Fall,4.79,0.38,2.74
3203,Skirts,Grey,Fall,5.9,0.41,3.85
3204,Skirts,Black,Summer,4.13,0.7,2.08
3205,Pants,White,Summer,3.7,0.75,1.38
3206,Pants,Blue,Summer,4.06,0.57,1.74
3207,Pants,Blue,Summer,7.43,0.77,4.83
3208,Skirts,Grey,Winter,4.68,0.46,2.4
3209,Skirts,Grey,Summer,4.87,0.57,2.82
3210,Skirts,Grey,Fall,3.4,0.57,1.35
3211,Skirts,Grey,Fall,6.76,0.55,4.71
3212,Skirts,White,Summer,3.83,0.45,1.78
3213,Skirts,Black,Fall,4.15,0.45,2.43
3214,Skirts,Grey,Winter,3.82,0.35,2.09
3215,Shirts,White,Winter,1.87,0.4,0.83
3216,Shirts,Black,Winter,2.14,0.48,1.09
3217,Skirts,Pink,Summer,2.9,0.52,0.86
3218,Skirts,White,Fall,4.99,0.44,2.94
3219,Skirts,Brown,Summer,2.27,0.69,0.84
3220,Skirts,Blue,Summer,2.24,0.48,0.8
3221,Skirts,Grey,Fall,3.71,0.54,1.66
3222,Skirts,Brown,Fall,4.66,0.58,2.61
3223,Shirts,Grey,Winter,2.24,0.55,1.09
3224,Skirts,White,Fall,3.53,0.66,1.48
3225,Skirts,White,Summer,3.83,0.56,1.78
3226,Dresses,Brown,Summer,8.55,0.75,5.41
3227,Dresses,Red,Summer,9.6,0.67,6.46
3228,Dresses,Black,Summer,10.34,0.71,7.21
3229,Skirts,White,Summer,3.9,0.54,1.85
3230,Shirts,White,Fall,2.48,0.61,0.46
3231,Shirts,Grey,Fall,2.79,0.6,0.77
3232,Shirts,White,Summer,3.67,0.51,2.52
3233,Pants,Blue,Summer,6.24,0.37,3.64
